		Response, DN cm$^{-5}$ s$^{-1}$ pix$^{-1}$
T,K	94 131 171 193 211 335

2.5704e+07	1.7212e-31	1.0466e-28	1.9028e-30	3.6558e-27	2.2181e-31	7.9324e-33	
2.6303e+07	1.3826e-31	9.3979e-29	1.7654e-30	3.5463e-27	2.0758e-31	6.7442e-33	
2.6915e+07	1.1129e-31	8.4563e-29	1.6390e-30	3.4378e-27	1.9452e-31	5.7432e-33	
2.7542e+07	8.9755e-32	7.6240e-29	1.5226e-30	3.3307e-27	1.8254e-31	4.8991e-33	
2.8184e+07	7.2535e-32	6.8865e-29	1.4152e-30	3.2252e-27	1.7154e-31	4.1866e-33	
2.8840e+07	5.8739e-32	6.2316e-29	1.3161e-30	3.1215e-27	1.6139e-31	3.5843e-33	
2.9512e+07	4.7667e-32	5.6485e-29	1.2244e-30	3.0196e-27	1.5201e-31	3.0746e-33	
3.0200e+07	3.8765e-32	5.1280e-29	1.1394e-30	2.9197e-27	1.4334e-31	2.6427e-33	
3.0903e+07	3.1597e-32	4.6624e-29	1.0607e-30	2.8218e-27	1.3530e-31	2.2764e-33	
3.1623e+07	2.5814e-32	4.2448e-29	9.8752e-31	2.7259e-27	1.2783e-31	1.9651e-33	
3.2359e+07	2.1142e-32	3.8695e-29	9.1955e-31	2.6320e-27	1.2089e-31	1.7004e-33	
3.3113e+07	1.7360e-32	3.5315e-29	8.5634e-31	2.5402e-27	1.1442e-31	1.4749e-33	
3.3884e+07	1.4294e-32	3.2263e-29	7.9752e-31	2.4504e-27	1.0839e-31	1.2825e-33	
3.4674e+07	1.1804e-32	2.9504e-29	7.4275e-31	2.3625e-27	1.0275e-31	1.1180e-33	
3.5481e+07	9.7779e-33	2.7004e-29	6.9172e-31	2.2765e-27	9.7463e-32	9.7713e-34	
3.6308e+07	8.1269e-33	2.4735e-29	6.4416e-31	2.1925e-27	9.2508e-32	8.5635e-34	
3.7154e+07	6.7791e-33	2.2672e-29	5.9981e-31	2.1103e-27	8.7853e-32	7.5259e-34	
3.8019e+07	5.6769e-33	2.0793e-29	5.5841e-31	2.0301e-27	8.3475e-32	6.6328e-34	
3.8905e+07	4.7739e-33	1.9079e-29	5.1975e-31	1.9518e-27	7.9352e-32	5.8626e-34	
3.9811e+07	4.0328e-33	1.7513e-29	4.8363e-31	1.8755e-27	7.5464e-32	5.1973e-34	
4.0738e+07	3.4233e-33	1.6080e-29	4.4988e-31	1.8010e-27	7.1794e-32	4.6213e-34	
4.1687e+07	2.9211e-33	1.4767e-29	4.1832e-31	1.7284e-27	6.8324e-32	4.1216e-34	
4.2658e+07	2.5063e-33	1.3564e-29	3.8882e-31	1.6576e-27	6.5041e-32	3.6870e-34	
4.3652e+07	2.1629e-33	1.2460e-29	3.6125e-31	1.5884e-27	6.1929e-32	3.3081e-34	
4.4668e+07	1.8779e-33	1.1446e-29	3.3547e-31	1.5210e-27	5.8977e-32	2.9769e-34	
4.5709e+07	1.6407e-33	1.0514e-29	3.1137e-31	1.4551e-27	5.6172e-32	2.6866e-34	
4.6774e+07	1.4428e-33	9.6569e-30	2.8885e-31	1.3908e-27	5.3506e-32	2.4314e-34	
4.7863e+07	1.2771e-33	8.8679e-30	2.6779e-31	1.3282e-27	5.0969e-32	2.2065e-34	
4.8978e+07	1.1380e-33	8.1414e-30	2.4811e-31	1.2673e-27	4.8553e-32	2.0077e-34	
5.0119e+07	1.0206e-33	7.4719e-30	2.2971e-31	1.2081e-27	4.6252e-32	1.8314e-34	
5.1286e+07	9.2131e-34	6.8549e-30	2.1252e-31	1.1506e-27	4.4069e-32	1.6751e-34	
5.2481e+07	8.3686e-34	6.2862e-30	1.9648e-31	1.0948e-27	4.2008e-32	1.5367e-34	
5.3703e+07	7.6470e-34	5.7619e-30	1.8150e-31	1.0406e-27	4.0039e-32	1.4128e-34	
5.4954e+07	7.0274e-34	5.2786e-30	1.6752e-31	9.8809e-28	3.8158e-32	1.3014e-34	
5.6234e+07	6.4926e-34	4.8330e-30	1.5447e-31	9.3719e-28	3.6359e-32	1.2010e-34	
5.7544e+07	6.0283e-34	4.4223e-30	1.4231e-31	8.8791e-28	3.4639e-32	1.1100e-34	
5.8884e+07	5.6230e-34	4.0439e-30	1.3098e-31	8.4024e-28	3.2995e-32	1.0274e-34	
6.0256e+07	5.2671e-34	3.6953e-30	1.2043e-31	7.9418e-28	3.1421e-32	9.5216e-35	
6.1660e+07	4.9526e-34	3.3743e-30	1.1062e-31	7.4975e-28	2.9917e-32	8.8334e-35	
6.3096e+07	4.6729e-34	3.0788e-30	1.0149e-31	7.0693e-28	2.8477e-32	8.2023e-35	
6.4565e+07	4.4226e-34	2.8070e-30	9.3023e-32	6.6573e-28	2.7101e-32	7.6219e-35	
6.6069e+07	4.1973e-34	2.5572e-30	8.5164e-32	6.2613e-28	2.5785e-32	7.0866e-35	
6.7608e+07	3.9931e-34	2.3277e-30	7.7882e-32	5.8813e-28	2.4527e-32	6.5916e-35	
6.9183e+07	3.8069e-34	2.1172e-30	7.1143e-32	5.5171e-28	2.3325e-32	6.1328e-35	
7.0795e+07	3.6363e-34	1.9241e-30	6.4915e-32	5.1685e-28	2.2176e-32	5.7066e-35	
7.2444e+07	3.4790e-34	1.7473e-30	5.9165e-32	4.8354e-28	2.1079e-32	5.3101e-35	
7.4131e+07	3.3332e-34	1.5855e-30	5.3863e-32	4.5177e-28	2.0032e-32	4.9406e-35	
7.5858e+07	3.1977e-34	1.4376e-30	4.8980e-32	4.2152e-28	1.9033e-32	4.5959e-35	
7.7625e+07	3.0711e-34	1.3024e-30	4.4488e-32	3.9277e-28	1.8081e-32	4.2741e-35	
7.9433e+07	2.9525e-34	1.1791e-30	4.0361e-32	3.6550e-28	1.7174e-32	3.9734e-35	
8.1283e+07	2.8409e-34	1.0666e-30	3.6575e-32	3.3968e-28	1.6311e-32	3.6923e-35	
8.3176e+07	2.7356e-34	9.6425e-31	3.3105e-32	3.1526e-28	1.5490e-32	3.4294e-35	
8.5114e+07	2.6359e-34	8.7113e-31	2.9932e-32	2.9223e-28	1.4709e-32	3.1836e-35	
8.7096e+07	2.5413e-34	7.8655e-31	2.7034e-32	2.7053e-28	1.3968e-32	2.9536e-35	
8.9125e+07	2.4513e-34	7.0981e-31	2.4391e-32	2.5013e-28	1.3264e-32	2.7386e-35	
9.1201e+07	2.3654e-34	6.4027e-31	2.1983e-32	2.3098e-28	1.2595e-32	2.5376e-35	
9.3325e+07	2.2833e-34	5.7732e-31	1.9794e-32	2.1304e-28	1.1961e-32	2.3497e-35	
9.5499e+07	2.2048e-34	5.2040e-31	1.7807e-32	1.9626e-28	1.1360e-32	2.1743e-35	
9.7724e+07	2.1297e-34	4.6899e-31	1.6005e-32	1.8059e-28	1.0790e-32	2.0105e-35	
1.0000e+08	2.0576e-34	4.2260e-31	1.4373e-32	1.6599e-28	1.0251e-32	1.8579e-35	
